color,price,log_price
H,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,5817,8.668539943910762
D,5817,8.668539943910762
H,5818,8.668711839055147
H,5818,8.668711839055147
I,5818,8.668711839055147
I,5818,8.668711839055147
F,5819,8.66888370465667
E,5819,8.66888370465667
H,5820,8.669055540725484
H,5820,8.669055540725484
I,5820,8.669055540725484
I,5820,8.669055540725484
D,5821,8.669227347271736
D,5821,8.669227347271736
D,5821,8.669227347271736
E,5821,8.669227347271736
F,5821,8.669227347271736
H,5822,8.669399124305569
H,5822,8.669399124305569
H,5822,8.669399124305569
H,5822,8.669399124305569
E,5822,8.669399124305569
E,5823,8.66957087183712
H,5824,8.669742589876522
D,5825,8.669914278433902
F,5825,8.669914278433902
H,5826,8.67008593751938
H,5826,8.67008593751938
F,5828,8.670429167315095
H,5828,8.670429167315095
D,5829,8.67060073804555
E,5829,8.67060073804555
F,5829,8.67060073804555
H,5831,8.670943791222156
H,5831,8.670943791222156
H,5831,8.670943791222156
H,5832,8.671115273688494
I,5832,8.671115273688494
D,5832,8.671115273688494
D,5832,8.671115273688494
D,5832,8.671115273688494
I,5832,8.671115273688494
I,5832,8.671115273688494
H,5833,8.671286726753637
H,5833,8.671286726753637
H,5833,8.671286726753637
F,5833,8.671286726753637
H,5833,8.671286726753637
I,5834,8.671458150427666
I,5834,8.671458150427666
F,5834,8.671458150427666
I,5836,8.671800909642677
D,5836,8.671800909642677
F,5836,8.671800909642677
F,5837,8.671972245203792
E,5837,8.671972245203792
H,5838,8.67214355141406
D,5839,8.672314828283538
H,5839,8.672314828283538
E,5840,8.672486075822272
F,5840,8.672486075822272
D,5841,8.67265729404031
F,5841,8.67265729404031
D,5842,8.672828482947686
F,5842,8.672828482947686
F,5844,8.67317077287059
H,5845,8.67334187390617
H,5845,8.67334187390617
H,5846,8.673512945671192
F,5846,8.673512945671192
H,5849,8.674025985443025
H,5849,8.674025985443025
H,5850,8.674196940225903
F,5851,8.674367865788236
D,5851,8.674367865788236
H,5852,8.674538762140015
H,5853,8.67470962929122
H,5854,8.674880467251832
H,5854,8.674880467251832
F,5854,8.674880467251832
I,5855,8.675051276031818
I,5855,8.675051276031818
I,5855,8.675051276031818
I,5856,8.675222055641148
H,5858,8.675563527387679
H,5858,8.675563527387679
H,5860,8.675904882571059
D,5860,8.675904882571059
H,5861,8.676075516476429
F,5861,8.676075516476429
H,5861,8.676075516476429
H,5863,8.676416696964216
I,5863,8.676416696964216
F,5864,8.676587243566487
F,5864,8.676587243566487
F,5864,8.676587243566487
I,5864,8.676587243566487
I,5865,8.676757761087575
E,5865,8.676757761087575
I,5866,8.676928249537397
I,5866,8.676928249537397
H,5867,8.67709870892586
H,5868,8.677269139262872
I,5869,8.677439540558334
H,5871,8.677780256064185
D,5871,8.677780256064185
E,5871,8.677780256064185
H,5871,8.677780256064185
F,5871,8.677780256064185
D,5872,8.677950570294351
D,5872,8.677950570294351
E,5877,8.678801706612651
H,5878,8.678971846978863
E,5879,8.679141958402255
D,5880,8.679312040892672
D,5880,8.679312040892672
H,5880,8.679312040892672
F,5880,8.679312040892672
I,5880,8.679312040892672
D,5880,8.679312040892672
D,5880,8.679312040892672
D,5880,8.679312040892672
D,5880,8.679312040892672
D,5880,8.679312040892672
E,5880,8.679312040892672
D,5880,8.679312040892672
H,5882,8.67965211911394
E,5882,8.67965211911394
H,5882,8.67965211911394
H,5882,8.67965211911394
F,5882,8.67965211911394
F,5882,8.67965211911394
E,5882,8.67965211911394
H,5882,8.67965211911394
E,5882,8.67965211911394
H,5883,8.679822114864455
H,5883,8.679822114864455
I,5884,8.679992081721329
I,5884,8.679992081721329
H,5884,8.679992081721329
I,5884,8.679992081721329
E,5885,8.680162019694377
H,5885,8.680162019694377
H,5885,8.680162019694377
H,5885,8.680162019694377
H,5886,8.680331928793418
H,5886,8.680331928793418
E,5887,8.68050180902826
H,5888,8.680671660408713
H,5889,8.68084148294457
H,5889,8.68084148294457
D,5889,8.68084148294457
I,5889,8.68084148294457
H,5889,8.68084148294457
H,5889,8.68084148294457
F,5889,8.68084148294457
I,5889,8.68084148294457
H,5889,8.68084148294457
F,5889,8.68084148294457
D,5890,8.681011276645632
D,5891,8.681181041521688
I,5892,8.681350777582521
F,5893,8.681520484837913
H,5893,8.681520484837913
F,5894,8.68169016329764
E,5894,8.68169016329764
H,5897,8.682199026000504
D,5897,8.682199026000504
D,5898,8.682368589375221
E,5899,8.682538124003075
H,5899,8.682538124003075
F,5902,8.683046555502886
F,5902,8.683046555502886
H,5902,8.683046555502886
H,5902,8.683046555502886
H,5902,8.683046555502886
I,5902,8.683046555502886
H,5904,8.683385366280309
I,5904,8.683385366280309
E,5906,8.683724062303869
H,5907,8.683893367307235
E,5908,8.68406264365127
E,5908,8.68406264365127
F,5909,8.684231891345675
H,5911,8.684570300824369
H,5911,8.684570300824369
D,5911,8.684570300824369
D,5913,8.68490859582083
H,5914,8.685077700412423
H,5914,8.685077700412423
H,5914,8.685077700412423
D,5914,8.685077700412423
D,5914,8.685077700412423
F,5914,8.685077700412423
E,5914,8.685077700412423
E,5914,8.685077700412423
I,5914,8.685077700412423
D,5915,8.685246776412487
I,5916,8.68541582383069
D,5918,8.685753832960154
I,5919,8.685922794690725
H,5919,8.685922794690725
F,5919,8.685922794690725
I,5920,8.68609172787805
E,5920,8.68609172787805
I,5921,8.686260632531775
I,5921,8.686260632531775
D,5922,8.686429508661536
F,5922,8.686429508661536
F,5922,8.686429508661536
I,5923,8.686598356276965
F,5923,8.686598356276965
D,5924,8.68676717538769
H,5924,8.68676717538769
F,5925,8.686935966003333
F,5925,8.686935966003333
I,5925,8.686935966003333
H,5926,8.68710472813351
D,5927,8.687273461787838
D,5927,8.687273461787838
F,5929,8.687610843707368
D,5929,8.687610843707368
H,5929,8.687610843707368
F,5929,8.687610843707368
F,5929,8.687610843707368
F,5929,8.687610843707368
E,5929,8.687610843707368
F,5930,8.68777949199177
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
I,5930,8.68777949199177
H,5930,8.68777949199177
I,5931,8.687948111838727
D,5932,8.688116703257823
I,5932,8.688116703257823
H,5932,8.688116703257823
F,5932,8.688116703257823
E,5935,8.688622307043769
E,5935,8.688622307043769
H,5935,8.688622307043769
H,5936,8.688790784847216
D,5936,8.688790784847216
H,5936,8.688790784847216
F,5937,8.688959234270676
H,5937,8.688959234270676
H,5937,8.688959234270676
H,5937,8.688959234270676
H,5937,8.688959234270676
H,5937,8.688959234270676
F,5938,8.689127655323706
H,5938,8.689127655323706
E,5938,8.689127655323706
E,5938,8.689127655323706
D,5939,8.68929604801586
D,5939,8.68929604801586
D,5939,8.68929604801586
D,5939,8.68929604801586
D,5939,8.68929604801586
I,5940,8.68946441235669
I,5941,8.689632748355741
F,5942,8.689801056022553
H,5944,8.690137586397595
F,5944,8.690137586397595
D,5946,8.690474003558043
F,5947,8.690642169706594
D,5947,8.690642169706594
D,5947,8.690642169706594
D,5948,8.690810307580046
H,5948,8.690810307580046
H,5948,8.690810307580046
D,5949,8.690978417187905
H,5949,8.690978417187905
H,5950,8.691146498539675
H,5950,8.691146498539675
H,5950,8.691146498539675
E,5951,8.691314551644853
H,5951,8.691314551644853
H,5951,8.691314551644853
D,5952,8.691482576512929
H,5952,8.691482576512929
D,5952,8.691482576512929
I,5953,8.69165057315339
E,5954,8.691818541575723
I,5955,8.691986481789401
I,5955,8.691986481789401
E,5956,8.6921543938039
E,5956,8.6921543938039
H,5958,8.692490133273228
I,5960,8.692825760059396
E,5962,8.693161274238017
H,5962,8.693161274238017
I,5962,8.693161274238017
I,5963,8.693328989123106
E,5964,8.69349667588463
I,5966,8.693831965074693
D,5966,8.693831965074693
D,5969,8.69433468816865
E,5972,8.69483715865908
I,5972,8.69483715865908
H,5973,8.695004592732307
E,5973,8.695004592732307
E,5973,8.695004592732307
E,5973,8.695004592732307
E,5974,8.695171998776056
F,5974,8.695171998776056
F,5974,8.695171998776056
I,5975,8.695339376799712
I,5975,8.695339376799712
F,5975,8.695339376799712
H,5975,8.695339376799712
H,5975,8.695339376799712
E,5976,8.695506726812653
I,5976,8.695506726812653
I,5976,8.695506726812653
H,5977,8.695674048824253
I,5979,8.696008608880904
D,5979,8.696008608880904
H,5979,8.696008608880904
D,5980,8.696175846944678
F,5982,8.696510239189893
F,5982,8.696510239189893
E,5983,8.696677393390031
D,5983,8.696677393390031
I,5983,8.696677393390031
E,5984,8.696844519654313
H,5984,8.696844519654313
H,5985,8.697011617992073
I,5986,8.697178688412643
H,5986,8.697178688412643
D,5986,8.697178688412643
D,5987,8.697345730925353
F,5988,8.69751274553952
F,5988,8.69751274553952
H,5988,8.69751274553952
F,5988,8.69751274553952
F,5988,8.69751274553952
F,5988,8.69751274553952
F,5988,8.69751274553952
F,5988,8.69751274553952
F,5988,8.69751274553952
H,5989,8.697679732264463
H,5989,8.697679732264463
I,5989,8.697679732264463
E,5991,8.698013622083925
E,5992,8.698180525197055
H,5993,8.698347400458186
H,5993,8.698347400458186
H,5993,8.698347400458186
H,5994,8.69851424787661
I,5994,8.69851424787661
F,5996,8.698847859222488
H,5997,8.69901462316851
E,5997,8.69901462316851
D,5997,8.69901462316851
H,5998,8.699181359308954
H,5998,8.699181359308954
D,5998,8.699181359308954
F,5998,8.699181359308954
D,5998,8.699181359308954
F,5998,8.699181359308954
D,5998,8.699181359308954
H,6000,8.699514748210191
D,6002,8.699848026000312
H,6002,8.699848026000312
H,6002,8.699848026000312
D,6004,8.700181192753353
E,6004,8.700181192753353
H,6005,8.700347734514084
E,6006,8.700514248543275
F,6007,8.700680734850161
I,6007,8.700680734850161
H,6007,8.700680734850161
E,6010,8.701180027529253
E,6012,8.701512750872865
I,6012,8.701512750872865
I,6012,8.701512750872865
F,6013,8.70167907103957
I,6013,8.70167907103957
H,6013,8.70167907103957
I,6017,8.702344075220351
E,6018,8.70251025718999
H,6019,8.70267641154777
H,6019,8.70267641154777
H,6019,8.70267641154777
H,6019,8.70267641154777
H,6019,8.70267641154777
H,6019,8.70267641154777
D,6020,8.702842538302868
F,6021,8.703008637464448
I,6021,8.703008637464448
H,6022,8.70317470904168
H,6022,8.70317470904168
H,6022,8.70317470904168
I,6023,8.70334075304372
H,6025,8.703672758358856
F,6025,8.703672758358856
H,6025,8.703672758358856
F,6028,8.704170559746386
H,6030,8.704502289721232
F,6030,8.704502289721232
D,6031,8.704668113450987
I,6031,8.704668113450987
F,6032,8.704833909687792
E,6032,8.704833909687792
F,6033,8.704999678440762
F,6033,8.704999678440762
H,6036,8.70549681988774
F,6037,8.705662478796427
F,6037,8.705662478796427
F,6037,8.705662478796427
H,6037,8.705662478796427
F,6037,8.705662478796427
F,6038,8.705828110266784
H,6038,8.705828110266784
F,6038,8.705828110266784
H,6039,8.705993714307901
F,6039,8.705993714307901
D,6040,8.706159290928861
D,6040,8.706159290928861
I,6041,8.706324840138741
D,6041,8.706324840138741
F,6041,8.706324840138741
H,6042,8.706490361946617
E,6043,8.706655856361559
E,6043,8.706655856361559
E,6043,8.706655856361559
F,6044,8.70682132339263
I,6045,8.706986763048892
H,6045,8.706986763048892
D,6046,8.707152175339404
H,6046,8.707152175339404
I,6046,8.707152175339404
I,6046,8.707152175339404
F,6047,8.707317560273212
D,6047,8.707317560273212
F,6047,8.707317560273212
H,6048,8.70748291785937
E,6048,8.70748291785937
F,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,6049,8.707648248106914
E,6050,8.707813551024888
H,6052,8.708144074908246
F,6053,8.708309295891688
F,6055,8.708639655987193
D,6055,8.708639655987193
H,6056,8.708804795117285
D,6056,8.708804795117285
H,6058,8.709134991587183
F,6059,8.70930004894499
I,6060,8.70946507906336
I,6060,8.70946507906336
E,6060,8.70946507906336
I,6061,8.709630081951286
F,6061,8.709630081951286
H,6061,8.709630081951286
D,6062,8.709795057617749
D,6062,8.709795057617749
I,6062,8.709795057617749
D,6063,8.70996000607173
F,6064,8.710124927322207
H,6065,8.71028982137815
E,6065,8.71028982137815
F,6066,8.710454688248527
D,6066,8.710454688248527
D,6066,8.710454688248527
I,6066,8.710454688248527
I,6068,8.710784340468424
H,6069,8.710949125835855
I,6069,8.710949125835855
I,6069,8.710949125835855
D,6070,8.711113884053544
H,6071,8.711278615130434
H,6071,8.711278615130434
E,6071,8.711278615130434
E,6072,8.711443319075466
F,6073,8.711607995897575
F,6073,8.711607995897575
E,6073,8.711607995897575
D,6073,8.711607995897575
E,6073,8.711607995897575
F,6075,8.711937268208748
I,6075,8.711937268208748
H,6075,8.711937268208748
D,6075,8.711937268208748
H,6076,8.712101863715663
I,6076,8.712101863715663
H,6077,8.712266432135355
I,6077,8.712266432135355
D,6078,8.712430973476739
H,6078,8.712430973476739
H,6078,8.712430973476739
D,6081,8.71292443512011
H,6082,8.71308886823731
F,6083,8.713253274320705
H,6084,8.713417653379183
I,6084,8.713417653379183
H,6085,8.713582005421628
F,6085,8.713582005421628
E,6085,8.713582005421628
H,6086,8.713746330456916
H,6086,8.713746330456916
E,6086,8.713746330456916
F,6087,8.713910628493924
H,6088,8.714074899541522
H,6088,8.714074899541522
D,6088,8.714074899541522
D,6088,8.714074899541522
F,6089,8.714239143608575
H,6089,8.714239143608575
I,6090,8.714403360703942
H,6091,8.714567550836485
E,6091,8.714567550836485
F,6092,8.714731714015052
H,6093,8.714895850248494
I,6093,8.714895850248494
H,6093,8.714895850248494
F,6094,8.715059959545654
H,6095,8.715224041915372
H,6095,8.715224041915372
H,6095,8.715224041915372
H,6095,8.715224041915372
H,6095,8.715224041915372
D,6097,8.715552125907816
I,6097,8.715552125907816
F,6097,8.715552125907816
H,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
F,6097,8.715552125907816
I,6098,8.7157161275482
F,6098,8.7157161275482
F,6098,8.7157161275482
F,6098,8.7157161275482
E,6098,8.7157161275482
E,6098,8.7157161275482
H,6098,8.7157161275482
H,6098,8.7157161275482
E,6098,8.7157161275482
I,6099,8.715880102296456
E,6103,8.716535732544495
I,6104,8.716699572964293
F,6105,8.716863386544805
H,6106,8.717027173294824
D,6108,8.717354666338522
F,6108,8.717354666338522
H,6110,8.71768205216564
F,6110,8.71768205216564
F,6111,8.717845704894916
D,6112,8.718009330846357
D,6112,8.718009330846357
H,6113,8.718172930028725
D,6113,8.718172930028725
E,6114,8.71833650245078
D,6115,8.718500048121273
I,6115,8.718500048121273
F,6115,8.718500048121273
F,6115,8.718500048121273
H,6115,8.718500048121273
D,6115,8.718500048121273
I,6116,8.718663567048953
E,6120,8.719317375506371
E,6121,8.71948076085107
E,6121,8.71948076085107
I,6121,8.71948076085107
H,6123,8.719807451477955
D,6124,8.719970756777574
F,6124,8.719970756777574
F,6125,8.720134035412928
D,6125,8.720134035412928
F,6125,8.720134035412928
D,6126,8.72029728739272
E,6128,8.720623711420426
D,6129,8.720786883485731
H,6129,8.720786883485731
H,6129,8.720786883485731
H,6129,8.720786883485731
H,6129,8.720786883485731
H,6129,8.720786883485731
H,6129,8.720786883485731
E,6130,8.720950028930258
H,6132,8.721276239991704
E,6132,8.721276239991704
D,6132,8.721276239991704
H,6132,8.721276239991704
F,6132,8.721276239991704
E,6132,8.721276239991704
H,6132,8.721276239991704
I,6132,8.721276239991704
H,6133,8.721439305625983
H,6133,8.721439305625983
D,6133,8.721439305625983
D,6133,8.721439305625983
I,6134,8.721602344674197
H,6134,8.721602344674197
I,6135,8.721765357145012
F,6135,8.721765357145012
D,6138,8.722254235179681
E,6139,8.722417141427496
H,6140,8.722580021141189
D,6140,8.722580021141189
I,6140,8.722580021141189
I,6140,8.722580021141189
I,6140,8.722580021141189
I,6140,8.722580021141189
D,6140,8.722580021141189
H,6141,8.722742874329398
I,6143,8.723068501163928
F,6146,8.72355674269043
E,6147,8.72371943690701
I,6147,8.72371943690701
F,6149,8.724044745953469
F,6149,8.724044745953469
I,6149,8.724044745953469
H,6150,8.724207360800564
H,6150,8.724207360800564
H,6152,8.72453251118548
D,6152,8.72453251118548
H,6153,8.724695046740491
F,6153,8.724695046740491
F,6154,8.724857555881988
I,6156,8.72518249495877
I,6156,8.72518249495877
D,6157,8.72534492491121
D,6157,8.72534492491121
D,6158,8.725507328484445
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
F,6159,8.725669705687043
E,6159,8.725669705687043
H,6159,8.725669705687043
E,6160,8.725832056527565
H,6162,8.726156679156613
D,6163,8.726318950962243
H,6163,8.726318950962243
I,6164,8.726481196440007
H,6164,8.726481196440007
F,6165,8.726643415598444
H,6165,8.726643415598444
I,6165,8.726643415598444
H,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
F,605,6.405228458030842
E,606,6.406879986069314
I,606,6.406879986069314
I,606,6.406879986069314
I,606,6.406879986069314
I,606,6.406879986069314
D,606,6.406879986069314
D,606,6.406879986069314
E,606,6.406879986069314
H,607,6.408528791059498
I,6166,8.726805608446096
F,6166,8.726805608446096
H,6166,8.726805608446096
F,6166,8.726805608446096
I,6167,8.726967774991493
E,6168,8.727129915243166
H,6169,8.72729202920964
E,6169,8.72729202920964
I,6171,8.727616178321068
I,6171,8.727616178321068
E,6172,8.72777821348305
I,6173,8.727940222393896
D,6174,8.728102205062104
D,6174,8.728102205062104
F,6175,8.728264161496178
D,6176,8.728426091704613
D,6176,8.728426091704613
F,6176,8.728426091704613
D,6176,8.728426091704613
D,6176,8.728426091704613
H,6177,8.728587995695898
E,6178,8.728749873478527
F,6178,8.728749873478527
H,6180,8.729073550451737
H,6180,8.729073550451737
F,6181,8.729235349659273
F,6182,8.729397122692061
H,6182,8.729397122692061
F,6183,8.729558869558568
F,6183,8.729558869558568
H,6183,8.729558869558568
F,6183,8.729558869558568
I,6183,8.729558869558568
E,6183,8.729558869558568
F,6183,8.729558869558568
H,6184,8.729720590267258
I,6188,8.730367211692958
H,6189,8.73052880173936
H,6189,8.73052880173936
D,6189,8.73052880173936
D,6189,8.73052880173936
D,6190,8.730690365678642
D,6190,8.730690365678642
I,6191,8.730851903519232
D,6191,8.730851903519232
I,6192,8.731013415269564
F,6192,8.731013415269564
F,6194,8.731336360533149
H,6194,8.731336360533149
H,6194,8.731336360533149
F,6194,8.731336360533149
F,6195,8.731497794063243
F,6196,8.73165920153676
D,6196,8.73165920153676
D,6196,8.73165920153676
H,6198,8.731981938347694
H,6199,8.73214326770192
I,6199,8.73214326770192
H,6199,8.73214326770192
I,6199,8.73214326770192
H,6199,8.73214326770192
F,6200,8.732304571033183
H,6202,8.732627099660395
I,6203,8.732788324973118
D,6203,8.732788324973118
F,6204,8.73294952429643
H,6204,8.73294952429643
I,6206,8.733271845008325
E,6207,8.733432966413652
D,6208,8.733594061863055
F,6209,8.733755131364893
F,6209,8.733755131364893
D,6209,8.733755131364893
F,6209,8.733755131364893
F,6209,8.733755131364893
I,6209,8.733755131364893
I,6210,8.733916174927524
H,6210,8.733916174927524
F,6210,8.733916174927524
I,6214,8.734560089952993
H,6215,8.734721003944811
E,6215,8.734721003944811
H,6216,8.734881892047483
I,6217,8.735042754269337
F,6218,8.735203590618699
F,6220,8.735525185733225
E,6221,8.73568594451502
E,6221,8.73568594451502
E,6221,8.73568594451502
E,6221,8.73568594451502
E,6221,8.73568594451502
E,6221,8.73568594451502
H,6222,8.735846677457582
F,6223,8.736007384569218
E,6223,8.736007384569218
E,6224,8.736168065858228
I,6224,8.736168065858228
I,6225,8.736328721332908
I,6225,8.736328721332908
H,6225,8.736328721332908
H,6229,8.736971085254146
H,6230,8.737131611781498
E,6230,8.737131611781498
I,6232,8.737452587550584
E,6232,8.737452587550584
F,6233,8.73761303680885
H,6236,8.738094230177667
E,6237,8.738254576526122
I,6238,8.738414897167749
F,6238,8.738414897167749
H,6239,8.738575192110787
D,6241,8.738895704934043
F,6244,8.739376281635323
F,6244,8.739376281635323
E,6245,8.739536422559677
I,6246,8.739696537843024
I,6246,8.739696537843024
E,6248,8.740016691519521
D,6248,8.740016691519521
H,6249,8.740176729929082
F,6249,8.740176729929082
D,6250,8.740336742730447
E,6250,8.740336742730447
H,6250,8.740336742730447
H,6250,8.740336742730447
F,6250,8.740336742730447
I,6250,8.740336742730447
D,6250,8.740336742730447
H,6250,8.740336742730447
H,6250,8.740336742730447
H,6254,8.740976538017787
H,6255,8.741136422901011
H,6255,8.741136422901011
I,6255,8.741136422901011
D,6256,8.741296282225147
E,6256,8.741296282225147
I,6257,8.741456115998364
F,6257,8.741456115998364
F,6257,8.741456115998364
D,6257,8.741456115998364
D,6259,8.7417757069247
E,6260,8.741935464094144
F,6261,8.74209519574531
E,6261,8.74209519574531
E,6261,8.74209519574531
E,6261,8.74209519574531
F,6261,8.74209519574531
E,6261,8.74209519574531
H,6262,8.742254901886351
F,6262,8.742254901886351
H,6263,8.742414582525413
H,6264,8.74257423767064
E,6265,8.742733867330168
I,6266,8.742893471512136
F,6267,8.743053050224676
F,6267,8.743053050224676
E,6268,8.74321260347591
E,6268,8.74321260347591
D,6270,8.743531633626967
D,6270,8.743531633626967
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
D,6271,8.74369111054302
F,6271,8.74369111054302
F,6271,8.74369111054302
E,6272,8.743850562030243
I,6272,8.743850562030243
F,6272,8.743850562030243
E,6272,8.743850562030243
E,6272,8.743850562030243
E,6272,8.743850562030243
F,6274,8.744169388750624
H,6275,8.744328763999984
E,6275,8.744328763999984
F,6277,8.744647438317532
I,6278,8.744806737401898
F,6278,8.744806737401898
H,6278,8.744806737401898
H,6279,8.744966011114109
I,6279,8.744966011114109
I,6279,8.744966011114109
E,6279,8.744966011114109
I,6279,8.744966011114109
H,6282,8.745443680098592
F,6283,8.745602852402946
I,6283,8.745602852402946
E,6285,8.745921121024347
E,6285,8.745921121024347
F,6288,8.746398334109042
F,6288,8.746398334109042
F,6288,8.746398334109042
E,6288,8.746398334109042
H,6288,8.746398334109042
F,6288,8.746398334109042
F,6288,8.746398334109042
E,6289,8.746557354543503
F,6289,8.746557354543503
D,6289,8.746557354543503
D,6289,8.746557354543503
I,6290,8.746716349694486
I,607,6.408528791059498
H,607,6.408528791059498
F,607,6.408528791059498
H,607,6.408528791059498
H,607,6.408528791059498
H,607,6.408528791059498
F,607,6.408528791059498
F,608,6.410174881966167
F,608,6.410174881966167
F,608,6.410174881966167
E,608,6.410174881966167
E,608,6.410174881966167
F,608,6.410174881966167
F,608,6.410174881966167
F,608,6.410174881966167
F,608,6.410174881966167
H,608,6.410174881966167
H,608,6.410174881966167
I,608,6.410174881966167
H,6291,8.74687531957003
H,6291,8.74687531957003
F,6291,8.74687531957003
H,6291,8.74687531957003
E,6291,8.74687531957003
I,6292,8.747034264178168
H,6294,8.747352077624353
H,6296,8.74766979009724
F,6296,8.74766979009724
F,6296,8.74766979009724
F,6296,8.74766979009724
D,6299,8.74814616962193
I,6300,8.748304912379623
I,6300,8.748304912379623
E,6300,8.748304912379623
H,6300,8.748304912379623
I,6300,8.748304912379623
I,6300,8.748304912379623
D,6300,8.748304912379623
E,6300,8.748304912379623
F,6301,8.748463629942055
H,6302,8.74862232231722
I,6302,8.74862232231722
I,6303,8.74878098951311
D,6303,8.74878098951311
D,6303,8.74878098951311
I,6304,8.748939631537715
F,6306,8.749256840105007
H,6307,8.749415406663651
F,6307,8.749415406663651
I,6308,8.74957394808293
H,6309,8.74973246437081
E,6310,8.749890955535259
E,6315,8.750683034784592
E,6315,8.750683034784592
E,6316,8.750841375375533
I,6316,8.750841375375533
I,6317,8.7509996908987
H,6317,8.7509996908987
I,6318,8.75115798136203
F,6319,8.751316246773456
F,6319,8.751316246773456
D,6319,8.751316246773456
H,6320,8.751474487140904
I,6320,8.751474487140904
F,6320,8.751474487140904
I,6321,8.751632702472298
I,6323,8.751949058058614
H,6323,8.751949058058614
H,6323,8.751949058058614
E,6324,8.752107198329362
H,6324,8.752107198329362
E,6324,8.752107198329362
I,6324,8.752107198329362
D,6327,8.752581469146884
H,6327,8.752581469146884
H,6328,8.75273950944749
E,6328,8.75273950944749
D,6328,8.75273950944749
F,6328,8.75273950944749
F,6328,8.75273950944749
F,6330,8.753055515138222
F,6330,8.753055515138222
F,6332,8.753371421000903
F,6333,8.753529336516431
H,6333,8.753529336516431
E,6335,8.75384509275524
E,6335,8.75384509275524
E,6335,8.75384509275524
E,6335,8.75384509275524
E,6335,8.75384509275524
H,6336,8.754002933494261
H,6337,8.754160749323518
I,6338,8.754318540250866
F,6338,8.754318540250866
F,6340,8.754634047431272
D,6340,8.754634047431272
H,6340,8.754634047431272
I,6340,8.754634047431272
F,6342,8.754949455098293
E,6342,8.754949455098293
E,6342,8.754949455098293
I,6343,8.755107121633896
E,6343,8.755107121633896
D,6344,8.755264763314685
E,6344,8.755264763314685
H,6344,8.755264763314685
H,6344,8.755264763314685
D,6344,8.755264763314685
E,6346,8.75557997214314
E,6346,8.75557997214314
H,6347,8.75573753930647
I,6350,8.756210091886738
H,6350,8.756210091886738
H,6350,8.756210091886738
H,6350,8.756210091886738
I,6350,8.756210091886738
E,6351,8.756367559802975
F,6352,8.756525002926972
D,6352,8.756525002926972
F,6352,8.756525002926972
F,6352,8.756525002926972
F,6352,8.756525002926972
I,6352,8.756525002926972
D,6352,8.756525002926972
H,6354,8.756839814829462
H,6354,8.756839814829462
I,6354,8.756839814829462
H,6357,8.757311846936409
E,6359,8.757626411267408
F,6360,8.757783656334167
F,6361,8.757940876678804
H,6361,8.757940876678804
H,6363,8.758255243232792
F,6363,8.758255243232792
I,6364,8.758412389457677
E,6366,8.758726607842037
F,6366,8.758726607842037
E,6366,8.758726607842037
D,6366,8.758726607842037
H,6368,8.75904072752422
H,6368,8.75904072752422
H,6368,8.75904072752422
H,6368,8.75904072752422
H,6369,8.759197750371365
D,6372,8.759668671029939
I,6372,8.759668671029939
D,6373,8.759825595314295
E,6373,8.759825595314295
I,6375,8.760139370026627
E,6377,8.760453046315272
E,6377,8.760453046315272
I,6378,8.760609847570002
I,6380,8.760923376338836
I,6381,8.761080103868347
F,6382,8.76123680683819
I,6383,8.761393485256058
E,6383,8.761393485256058
H,6384,8.761550139129644
H,6387,8.76201995356159
H,6387,8.76201995356159
H,6388,8.762176509334903
I,6389,8.762333040602343
D,6389,8.762333040602343
F,6389,8.762333040602343
I,6390,8.762489547371581
F,6391,8.762646029650282
F,6391,8.762646029650282
F,6393,8.762958920766726
F,6393,8.762958920766726
