color,cut,price,log_price
H,Very Good,4791,8.474494436883122
I,Premium,4791,8.474494436883122
E,Ideal,4791,8.474494436883122
H,Premium,4791,8.474494436883122
I,Very Good,4794,8.475120414994329
E,Very Good,4795,8.475328987317539
E,Very Good,4795,8.475328987317539
I,Ideal,4795,8.475328987317539
F,Ideal,4795,8.475328987317539
F,Premium,4796,8.475537516147405
H,Premium,4796,8.475537516147405
H,Very Good,4796,8.475537516147405
F,Ideal,4796,8.475537516147405
E,Very Good,4797,8.475746001502063
H,Ideal,4797,8.475746001502063
F,Ideal,4797,8.475746001502063
H,Premium,4798,8.47595444339964
E,Very Good,4798,8.47595444339964
I,Ideal,4798,8.47595444339964
H,Ideal,4798,8.47595444339964
E,Ideal,4798,8.47595444339964
H,Ideal,4798,8.47595444339964
E,Ideal,4798,8.47595444339964
F,Very Good,4798,8.47595444339964
E,Ideal,4798,8.47595444339964
D,Ideal,4798,8.47595444339964
D,Very Good,4799,8.476162841858246
E,Ideal,4799,8.476162841858246
H,Very Good,4800,8.476371196895983
D,Very Good,4800,8.476371196895983
H,Ideal,4800,8.476371196895983
F,Premium,4801,8.476579508530941
F,Ideal,4801,8.476579508530941
H,Ideal,4801,8.476579508530941
F,Ideal,4801,8.476579508530941
E,Ideal,4802,8.4767877767812
D,Very Good,4804,8.477204183199873
E,Ideal,4804,8.477204183199873
E,Ideal,4804,8.477204183199873
I,Very Good,4805,8.477412321404392
D,Ideal,4805,8.477412321404392
I,Ideal,4805,8.477412321404392
E,Premium,4805,8.477412321404392
I,Premium,4805,8.477412321404392
D,Premium,4805,8.477412321404392
E,Premium,4805,8.477412321404392
E,Very Good,4805,8.477412321404392
E,Premium,4805,8.477412321404392
E,Ideal,4808,8.478036476215044
E,Ideal,4808,8.478036476215044
I,Ideal,4808,8.478036476215044
E,Ideal,4808,8.478036476215044
F,Ideal,4809,8.478244441277663
F,Premium,4810,8.478452363099807
D,Premium,4811,8.478660241699453
I,Ideal,4811,8.478660241699453
D,Premium,4811,8.478660241699453
I,Ideal,4812,8.47886807709457
F,Very Good,4812,8.47886807709457
H,Ideal,4812,8.47886807709457
E,Very Good,4813,8.47907586930311
H,Premium,4814,8.479283618343016
F,Very Good,4816,8.479698986988657
H,Premium,4816,8.479698986988657
F,Ideal,4816,8.479698986988657
F,Ideal,4816,8.479698986988657
H,Premium,4816,8.479698986988657
H,Premium,4816,8.479698986988657
D,Premium,4816,8.479698986988657
D,Premium,4816,8.479698986988657
D,Premium,4817,8.479906606630221
D,Premium,4817,8.479906606630221
D,Premium,4818,8.480114183174816
D,Ideal,4819,8.480321716640333
H,Premium,4819,8.480321716640333
H,Ideal,4819,8.480321716640333
H,Premium,4819,8.480321716640333
F,Ideal,4819,8.480321716640333
F,Premium,4820,8.480529207044645
D,Very Good,4821,8.480736654405622
H,Very Good,4821,8.480736654405622
H,Very Good,4821,8.480736654405622
H,Very Good,4821,8.480736654405622
H,Ideal,4821,8.480736654405622
D,Very Good,4821,8.480736654405622
E,Ideal,4821,8.480736654405622
E,Very Good,4823,8.481151420068972
E,Very Good,4823,8.481151420068972
E,Very Good,4823,8.481151420068972
E,Very Good,4823,8.481151420068972
E,Ideal,4824,8.481358738407021
E,Very Good,4824,8.481358738407021
H,Ideal,4825,8.481566013773087
I,Ideal,4825,8.481566013773087
H,Very Good,4826,8.481773246184977
I,Very Good,4826,8.481773246184977
H,Very Good,4826,8.481773246184977
H,Premium,4826,8.481773246184977
I,Premium,4826,8.481773246184977
H,Very Good,4827,8.481980435660493
H,Ideal,4827,8.481980435660493
H,Premium,4827,8.481980435660493
F,Ideal,4829,8.482394685873542
F,Premium,4829,8.482394685873542
H,Ideal,4829,8.482394685873542
I,Ideal,4829,8.482394685873542
E,Ideal,4829,8.482394685873542
E,Premium,4829,8.482394685873542
H,Premium,4829,8.482394685873542
E,Ideal,4829,8.482394685873542
H,Premium,4830,8.482601746646619
H,Ideal,4830,8.482601746646619
H,Very Good,4830,8.482601746646619
H,Very Good,4830,8.482601746646619
E,Ideal,4830,8.482601746646619
H,Premium,4830,8.482601746646619
I,Premium,4830,8.482601746646619
H,Ideal,4830,8.482601746646619
E,Very Good,4830,8.482601746646619
H,Premium,4830,8.482601746646619
I,Premium,4831,8.482808764554406
H,Very Good,4831,8.482808764554406
E,Ideal,4832,8.48301573961465
F,Premium,4832,8.48301573961465
F,Ideal,4832,8.48301573961465
E,Premium,4833,8.483222671845084
H,Very Good,4836,8.483843211734683
I,Ideal,4836,8.483843211734683
H,Very Good,4836,8.483843211734683
H,Very Good,4836,8.483843211734683
H,Premium,4836,8.483843211734683
H,Ideal,4836,8.483843211734683
H,Premium,4836,8.483843211734683
I,Premium,4836,8.483843211734683
H,Ideal,4836,8.483843211734683
D,Ideal,4837,8.484049972822984
I,Ideal,4838,8.484256691169973
H,Premium,4838,8.484256691169973
I,Very Good,4838,8.484256691169973
H,Ideal,4838,8.484256691169973
I,Premium,4838,8.484256691169973
F,Premium,4838,8.484256691169973
F,Ideal,4838,8.484256691169973
H,Premium,4839,8.48446336679332
D,Ideal,4839,8.48446336679332
E,Very Good,4840,8.484669999710677
I,Very Good,4840,8.484669999710677
H,Ideal,4840,8.484669999710677
I,Ideal,4841,8.484876589939695
H,Very Good,4842,8.485083137498004
H,Very Good,4842,8.485083137498004
H,Premium,4842,8.485083137498004
H,Premium,4843,8.48528964240323
F,Ideal,4843,8.48528964240323
I,Premium,4844,8.485496104672983
I,Ideal,4844,8.485496104672983
E,Ideal,4845,8.485702524324866
E,Premium,4845,8.485702524324866
F,Very Good,4846,8.48590890137647
D,Very Good,4846,8.48590890137647
I,Ideal,4846,8.48590890137647
F,Very Good,4846,8.48590890137647
E,Very Good,4847,8.486115235845377
I,Very Good,4848,8.48632152774915
H,Very Good,4849,8.486527777105353
I,Ideal,4849,8.486527777105353
D,Ideal,593,6.385194398997726
D,Premium,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Very Good,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Premium,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Premium,593,6.385194398997726
D,Ideal,593,6.385194398997726
D,Premium,593,6.385194398997726
I,Premium,593,6.385194398997726
D,Ideal,593,6.385194398997726
H,Premium,593,6.385194398997726
E,Very Good,594,6.386879319362645
I,Premium,594,6.386879319362645
I,Premium,594,6.386879319362645
I,Premium,594,6.386879319362645
I,Ideal,594,6.386879319362645
I,Premium,594,6.386879319362645
I,Ideal,594,6.386879319362645
I,Premium,594,6.386879319362645
H,Ideal,594,6.386879319362645
E,Premium,594,6.386879319362645
I,Very Good,4851,8.486940148245216
E,Very Good,4851,8.486940148245216
F,Very Good,4851,8.486940148245216
F,Premium,4851,8.486940148245216
F,Very Good,4851,8.486940148245216
F,Ideal,4851,8.486940148245216
H,Ideal,4851,8.486940148245216
F,Very Good,4852,8.48714627006394
F,Ideal,4852,8.48714627006394
F,Very Good,4853,8.487352349405215
F,Very Good,4853,8.487352349405215
E,Premium,4853,8.487352349405215
E,Ideal,4853,8.487352349405215
E,Premium,4853,8.487352349405215
E,Premium,4853,8.487352349405215
E,Very Good,4853,8.487352349405215
D,Ideal,4854,8.487558386286548
F,Ideal,4854,8.487558386286548
E,Ideal,4854,8.487558386286548
H,Premium,4854,8.487558386286548
I,Premium,4854,8.487558386286548
H,Very Good,4855,8.487764380725425
F,Ideal,4855,8.487764380725425
F,Premium,4855,8.487764380725425
E,Very Good,4857,8.488176242345745
I,Very Good,4858,8.488382109562117
E,Very Good,4858,8.488382109562117
F,Ideal,4858,8.488382109562117
E,Ideal,4858,8.488382109562117
I,Premium,4858,8.488382109562117
F,Ideal,4858,8.488382109562117
E,Ideal,4860,8.48879371689454
D,Very Good,4861,8.488999457045455
D,Ideal,4861,8.488999457045455
H,Premium,4861,8.488999457045455
F,Ideal,4862,8.48920515487607
F,Premium,4862,8.48920515487607
F,Ideal,4862,8.48920515487607
F,Premium,4862,8.48920515487607
F,Premium,4864,8.489616423646003
E,Ideal,4864,8.489616423646003
E,Very Good,4864,8.489616423646003
E,Very Good,4864,8.489616423646003
E,Ideal,4864,8.489616423646003
E,Premium,4864,8.489616423646003
I,Premium,4865,8.489821994620105
F,Ideal,4866,8.490027523343468
D,Very Good,4867,8.490233009833455
H,Very Good,4868,8.490438454107418
I,Ideal,4868,8.490438454107418
I,Very Good,4869,8.4906438561827
I,Ideal,4869,8.4906438561827
D,Very Good,4869,8.4906438561827
F,Very Good,4869,8.4906438561827
H,Ideal,4870,8.490849216076635
H,Ideal,4870,8.490849216076635
H,Very Good,4871,8.491054533806542
H,Ideal,4871,8.491054533806542
E,Ideal,4871,8.491054533806542
H,Ideal,4871,8.491054533806542
H,Very Good,4871,8.491054533806542
H,Premium,4871,8.491054533806542
H,Ideal,4871,8.491054533806542
H,Ideal,4871,8.491054533806542
I,Premium,4872,8.491259809389733
I,Ideal,4872,8.491259809389733
H,Premium,4872,8.491259809389733
H,Premium,4872,8.491259809389733
H,Premium,4872,8.491259809389733
I,Premium,4872,8.491259809389733
H,Premium,4872,8.491259809389733
H,Ideal,4872,8.491259809389733
I,Premium,4872,8.491259809389733
D,Ideal,4872,8.491259809389733
E,Ideal,4873,8.491465042843506
I,Very Good,4873,8.491465042843506
H,Very Good,4873,8.491465042843506
H,Premium,4873,8.491465042843506
H,Premium,4873,8.491465042843506
H,Premium,4874,8.491670234185152
H,Ideal,4874,8.491670234185152
H,Very Good,4875,8.491875383431948
E,Ideal,4875,8.491875383431948
H,Very Good,4876,8.492080490601163
H,Very Good,4876,8.492080490601163
F,Premium,4876,8.492080490601163
H,Ideal,4876,8.492080490601163
I,Premium,4877,8.492285555710053
I,Very Good,4878,8.492490578775866
H,Very Good,4878,8.492490578775866
E,Premium,4878,8.492490578775866
F,Premium,4879,8.492695559815838
H,Very Good,4879,8.492695559815838
H,Premium,4879,8.492695559815838
I,Ideal,4879,8.492695559815838
I,Premium,4879,8.492695559815838
I,Premium,4879,8.492695559815838
I,Premium,4879,8.492695559815838
I,Ideal,4880,8.492900498847193
H,Ideal,4883,8.49351506406166
F,Premium,4884,8.493719835230594
H,Premium,4884,8.493719835230594
I,Premium,4884,8.493719835230594
H,Premium,4884,8.493719835230594
H,Very Good,4884,8.493719835230594
H,Premium,4884,8.493719835230594
E,Premium,4885,8.493924564476883
E,Ideal,4885,8.493924564476883
H,Ideal,4886,8.494129251817686
I,Ideal,4887,8.494333897270154
E,Very Good,4889,8.494743062578646
H,Premium,4890,8.494947582468917
H,Premium,4890,8.494947582468917
H,Very Good,4890,8.494947582468917
F,Very Good,4890,8.494947582468917
I,Ideal,4890,8.494947582468917
I,Ideal,4890,8.494947582468917
H,Premium,4890,8.494947582468917
F,Ideal,4891,8.495152060539358
F,Ideal,4891,8.495152060539358
E,Premium,4892,8.495356496807062
I,Premium,4892,8.495356496807062
E,Ideal,4892,8.495356496807062
E,Ideal,4892,8.495356496807062
F,Premium,4892,8.495356496807062
E,Very Good,4893,8.495560891289124
I,Very Good,4895,8.49596955496461
F,Ideal,4897,8.496378051702317
I,Ideal,4897,8.496378051702317
F,Very Good,4898,8.496582237512113
F,Very Good,4899,8.496786381638575
F,Very Good,4899,8.496786381638575
F,Very Good,4899,8.496786381638575
F,Premium,4899,8.496786381638575
F,Premium,4899,8.496786381638575
H,Ideal,4899,8.496786381638575
H,Very Good,4900,8.496990484098719
H,Ideal,4900,8.496990484098719
H,Ideal,4900,8.496990484098719
F,Very Good,4901,8.497194544909547
E,Very Good,4901,8.497194544909547
D,Very Good,4902,8.497398564088058
D,Very Good,4902,8.497398564088058
D,Premium,4903,8.497602541651233
E,Very Good,4904,8.497806477616047
D,Very Good,4904,8.497806477616047
D,Very Good,4906,8.498214224818435
H,Premium,4906,8.498214224818435
F,Premium,4907,8.498418036089904
D,Premium,4907,8.498418036089904
D,Premium,4909,8.498825534058053
D,Premium,4909,8.498825534058053
H,Ideal,4909,8.498825534058053
H,Premium,4909,8.498825534058053
H,Ideal,4911,8.499232866039245
I,Premium,4911,8.499232866039245
H,Ideal,4911,8.499232866039245
H,Very Good,4911,8.499232866039245
E,Very Good,4912,8.499436469826978
E,Very Good,4912,8.499436469826978
D,Premium,4912,8.499436469826978
E,Ideal,4912,8.499436469826978
H,Premium,4913,8.499640032168648
I,Very Good,4914,8.499843553081124
E,Very Good,4914,8.499843553081124
E,Very Good,4914,8.499843553081124
H,Ideal,4914,8.499843553081124
E,Premium,4914,8.499843553081124
D,Premium,4914,8.499843553081124
H,Ideal,4914,8.499843553081124
H,Premium,4914,8.499843553081124
I,Premium,4914,8.499843553081124
E,Very Good,4915,8.500047032581268
F,Very Good,4915,8.500047032581268
E,Premium,4915,8.500047032581268
H,Premium,4916,8.500250470685925
H,Premium,4916,8.500250470685925
D,Ideal,4916,8.500250470685925
D,Ideal,4916,8.500250470685925
D,Premium,4916,8.500250470685925
H,Ideal,4916,8.500250470685925
D,Ideal,4916,8.500250470685925
H,Premium,4916,8.500250470685925
H,Premium,4916,8.500250470685925
H,Ideal,4916,8.500250470685925
F,Very Good,4917,8.50045386741194
H,Ideal,4918,8.500657222776137
H,Ideal,4918,8.500657222776137
D,Ideal,4919,8.50086053679534
E,Very Good,4919,8.50086053679534
H,Ideal,4919,8.50086053679534
I,Premium,4919,8.50086053679534
I,Premium,4920,8.501063809486354
E,Very Good,4921,8.501267040865978
E,Ideal,4921,8.501267040865978
H,Premium,4921,8.501267040865978
E,Premium,594,6.386879319362645
H,Ideal,595,6.38856140554563
F,Ideal,595,6.38856140554563
F,Ideal,595,6.38856140554563
F,Ideal,595,6.38856140554563
E,Ideal,595,6.38856140554563
H,Ideal,595,6.38856140554563
H,Very Good,596,6.39024066706535
F,Very Good,596,6.39024066706535
E,Very Good,596,6.39024066706535
E,Very Good,596,6.39024066706535
I,Very Good,596,6.39024066706535
D,Very Good,596,6.39024066706535
H,Ideal,596,6.39024066706535
H,Ideal,596,6.39024066706535
H,Ideal,596,6.39024066706535
F,Ideal,596,6.39024066706535
D,Ideal,596,6.39024066706535
E,Premium,596,6.39024066706535
E,Premium,596,6.39024066706535
E,Ideal,596,6.39024066706535
H,Ideal,596,6.39024066706535
E,Ideal,596,6.39024066706535
E,Ideal,4921,8.501267040865978
E,Premium,4921,8.501267040865978
H,Very Good,4922,8.501470230951002
E,Very Good,4922,8.501470230951002
F,Very Good,4924,8.501876487304344
H,Ideal,4924,8.501876487304344
H,Ideal,4924,8.501876487304344
F,Very Good,4925,8.502079553606189
E,Very Good,4925,8.502079553606189
I,Ideal,4925,8.502079553606189
F,Ideal,4926,8.502282578680484
E,Ideal,4927,8.502485562543963
D,Ideal,4928,8.502688505213357
F,Premium,4928,8.502688505213357
D,Premium,4928,8.502688505213357
I,Very Good,4929,8.502891406705377
H,Premium,4930,8.503094267036737
F,Ideal,4931,8.503297086224126
H,Very Good,4932,8.503499864284235
H,Very Good,4932,8.503499864284235
H,Ideal,4932,8.503499864284235
D,Ideal,4932,8.503499864284235
H,Premium,4932,8.503499864284235
H,Very Good,4932,8.503499864284235
H,Premium,4932,8.503499864284235
I,Very Good,4933,8.503702601233739
E,Premium,4933,8.503702601233739
E,Premium,4936,8.504310565585223
I,Ideal,4936,8.504310565585223
H,Ideal,4937,8.504513138258863
F,Ideal,4937,8.504513138258863
I,Ideal,4937,8.504513138258863
H,Very Good,4938,8.504715669905124
F,Ideal,4939,8.504918160540624
F,Ideal,4939,8.504918160540624
H,Very Good,4939,8.504918160540624
D,Premium,4939,8.504918160540624
E,Ideal,4939,8.504918160540624
H,Ideal,4939,8.504918160540624
F,Premium,4939,8.504918160540624
F,Premium,4939,8.504918160540624
F,Premium,4939,8.504918160540624
I,Premium,4939,8.504918160540624
F,Very Good,4939,8.504918160540624
F,Premium,4939,8.504918160540624
E,Premium,4939,8.504918160540624
D,Very Good,4939,8.504918160540624
I,Ideal,4940,8.505120610181969
E,Ideal,4940,8.505120610181969
I,Ideal,4941,8.50532301884575
F,Premium,4942,8.505525386548555
I,Premium,4942,8.505525386548555
F,Ideal,4942,8.505525386548555
E,Premium,4943,8.505727713306959
E,Premium,4943,8.505727713306959
H,Ideal,4943,8.505727713306959
H,Premium,4943,8.505727713306959
H,Ideal,4943,8.505727713306959
H,Premium,4944,8.505929999137527
H,Very Good,4944,8.505929999137527
D,Very Good,4946,8.506334448081361
D,Ideal,4946,8.506334448081361
D,Premium,4946,8.506334448081361
F,Very Good,4948,8.506738733512378
I,Very Good,4948,8.506738733512378
H,Premium,4948,8.506738733512378
D,Premium,4949,8.506940814951886
D,Premium,4949,8.506940814951886
H,Premium,4949,8.506940814951886
I,Very Good,4950,8.507142855562735
H,Premium,4950,8.507142855562735
F,Ideal,4950,8.507142855562735
F,Ideal,4951,8.507344855361422
F,Ideal,4951,8.507344855361422
F,Very Good,4953,8.507748732588238
H,Very Good,4953,8.507748732588238
I,Ideal,4953,8.507748732588238
E,Premium,4953,8.507748732588238
F,Premium,4953,8.507748732588238
F,Ideal,4954,8.507950610049305
H,Ideal,4955,8.508152446764088
H,Premium,4955,8.508152446764088
D,Ideal,4956,8.508354242749032
I,Premium,4956,8.508354242749032
H,Premium,4956,8.508354242749032
H,Premium,4956,8.508354242749032
I,Premium,4956,8.508354242749032
D,Very Good,4957,8.508555998020574
H,Premium,4958,8.508757712595136
I,Ideal,4958,8.508757712595136
H,Ideal,4958,8.508757712595136
I,Premium,4958,8.508757712595136
H,Premium,4958,8.508757712595136
I,Very Good,4959,8.508959386489133
H,Very Good,4959,8.508959386489133
H,Ideal,4959,8.508959386489133
H,Very Good,4959,8.508959386489133
H,Premium,4959,8.508959386489133
H,Premium,4959,8.508959386489133
H,Premium,4959,8.508959386489133
I,Premium,4959,8.508959386489133
H,Ideal,4959,8.508959386489133
H,Premium,4960,8.509161019718974
F,Very Good,4961,8.509362612301048
F,Very Good,4961,8.509362612301048
F,Premium,4961,8.509362612301048
F,Premium,4961,8.509362612301048
F,Very Good,4961,8.509362612301048
I,Ideal,4962,8.509564164251746
H,Very Good,4963,8.50976567558744
D,Very Good,4963,8.50976567558744
D,Very Good,4964,8.509967146324497
D,Very Good,4964,8.509967146324497
H,Very Good,4964,8.509967146324497
H,Ideal,4964,8.509967146324497
I,Premium,4964,8.509967146324497
H,Ideal,4964,8.509967146324497
I,Very Good,4965,8.510168576479273
H,Ideal,4965,8.510168576479273
H,Premium,4965,8.510168576479273
H,Premium,4965,8.510168576479273
H,Ideal,4965,8.510168576479273
E,Premium,4967,8.51057131510735
E,Premium,4967,8.51057131510735
F,Ideal,4968,8.510772623613315
F,Ideal,4969,8.51097389160232
F,Very Good,4969,8.51097389160232
F,Very Good,4969,8.51097389160232
F,Premium,4969,8.51097389160232
E,Ideal,4969,8.51097389160232
E,Ideal,4969,8.51097389160232
E,Premium,4969,8.51097389160232
D,Premium,4969,8.51097389160232
E,Premium,4969,8.51097389160232
H,Very Good,4969,8.51097389160232
D,Ideal,4971,8.511376306094673
F,Very Good,4972,8.511577452630602
E,Very Good,4972,8.511577452630602
E,Ideal,4972,8.511577452630602
D,Premium,4972,8.511577452630602
H,Very Good,4973,8.511778558714738
H,Premium,4973,8.511778558714738
H,Premium,4973,8.511778558714738
E,Ideal,4973,8.511778558714738
E,Premium,4974,8.51197962436335
E,Ideal,4974,8.51197962436335
E,Premium,4974,8.51197962436335
E,Premium,4974,8.51197962436335
I,Very Good,4975,8.512180649592693
E,Very Good,4975,8.512180649592693
H,Ideal,4975,8.512180649592693
H,Very Good,4977,8.512582578858554
F,Very Good,4977,8.512582578858554
H,Premium,4977,8.512582578858554
H,Ideal,4977,8.512582578858554
H,Very Good,4978,8.512783482927537
H,Very Good,4978,8.512783482927537
H,Very Good,4978,8.512783482927537
F,Premium,4979,8.512984346642183
H,Premium,4979,8.512984346642183
H,Premium,4980,8.513185170018698
H,Premium,4980,8.513185170018698
H,Premium,4980,8.513185170018698
H,Premium,4980,8.513185170018698
H,Premium,4980,8.513185170018698
H,Premium,4980,8.513185170018698
D,Very Good,4981,8.513385953073284
F,Ideal,4981,8.513385953073284
F,Ideal,4981,8.513385953073284
E,Ideal,4983,8.513787398281405
H,Premium,4984,8.51398806046729
F,Ideal,4984,8.51398806046729
E,Ideal,4984,8.51398806046729
H,Premium,4984,8.51398806046729
I,Very Good,4986,8.514389264083503
E,Very Good,4986,8.514389264083503
I,Premium,4986,8.514389264083503
I,Ideal,4986,8.514389264083503
F,Ideal,4987,8.514589805546123
I,Premium,4987,8.514589805546123
E,Ideal,4989,8.514990767861038
I,Premium,4989,8.514990767861038
F,Premium,4989,8.514990767861038
F,Premium,4989,8.514990767861038
F,Premium,4989,8.514990767861038
F,Very Good,4989,8.514990767861038
F,Premium,4989,8.514990767861038
I,Premium,4989,8.514990767861038
F,Premium,4989,8.514990767861038
F,Very Good,4989,8.514990767861038
F,Premium,4989,8.514990767861038
H,Ideal,4989,8.514990767861038
E,Premium,4990,8.515191188745565
H,Very Good,4991,8.515391569469609
E,Premium,4991,8.515391569469609
D,Very Good,4993,8.51579221050061
H,Premium,4994,8.515992470839718
F,Very Good,4995,8.516192691082654
H,Very Good,4995,8.516192691082654
H,Very Good,4995,8.516192691082654
F,Very Good,4996,8.516392871245468
I,Ideal,4997,8.516593011344206
E,Ideal,596,6.39024066706535
E,Ideal,596,6.39024066706535
H,Premium,596,6.39024066706535
E,Ideal,596,6.39024066706535
E,Very Good,596,6.39024066706535
E,Very Good,596,6.39024066706535
H,Ideal,596,6.39024066706535
I,Very Good,596,6.39024066706535
E,Ideal,596,6.39024066706535
H,Ideal,596,6.39024066706535
E,Ideal,596,6.39024066706535
E,Ideal,596,6.39024066706535
I,Very Good,596,6.39024066706535
E,Very Good,596,6.39024066706535
E,Ideal,596,6.39024066706535
H,Premium,596,6.39024066706535
H,Ideal,596,6.39024066706535
I,Ideal,4998,8.516793111394898
H,Premium,4999,8.51699317141357
I,Ideal,4999,8.51699317141357
H,Very Good,5000,8.517193191416238
I,Ideal,5000,8.517193191416238
I,Very Good,5000,8.517193191416238
I,Very Good,5000,8.517193191416238
E,Ideal,5000,8.517193191416238
H,Premium,5000,8.517193191416238
H,Premium,5000,8.517193191416238
F,Premium,5000,8.517193191416238
I,Premium,5000,8.517193191416238
F,Ideal,5000,8.517193191416238
E,Ideal,5001,8.517393171418904
E,Ideal,5001,8.517393171418904
E,Very Good,5001,8.517393171418904
D,Premium,5001,8.517393171418904
I,Ideal,5002,8.517593111437565
H,Ideal,5002,8.517593111437565
E,Very Good,5002,8.517593111437565
E,Very Good,5002,8.517593111437565
E,Premium,5002,8.517593111437565
I,Premium,5002,8.517593111437565
H,Ideal,5003,8.517793011488205
H,Premium,5003,8.517793011488205
H,Premium,5004,8.517992871586802
E,Ideal,5004,8.517992871586802
H,Premium,5005,8.518192691749322
D,Very Good,5005,8.518192691749322
H,Ideal,5005,8.518192691749322
E,Ideal,5005,8.518192691749322
I,Premium,5006,8.518392471991719
F,Ideal,5006,8.518392471991719
F,Very Good,5006,8.518392471991719
I,Ideal,5006,8.518392471991719
D,Premium,5006,8.518392471991719
D,Ideal,5006,8.518392471991719
D,Ideal,5006,8.518392471991719
E,Ideal,5007,8.518592212329946
H,Premium,5008,8.518791912779934
I,Premium,5008,8.518791912779934
F,Premium,5008,8.518791912779934
I,Very Good,5009,8.518991573357617
H,Very Good,5010,8.51919119407891
E,Very Good,5010,8.51919119407891
F,Very Good,5010,8.51919119407891
F,Very Good,5010,8.51919119407891
I,Premium,5012,8.51959031601596
E,Premium,5012,8.51959031601596
I,Very Good,5013,8.519789817263504
D,Ideal,5013,8.519789817263504
H,Ideal,5013,8.519789817263504
H,Ideal,5013,8.519789817263504
H,Ideal,5013,8.519789817263504
F,Very Good,5014,8.519989278718239
F,Very Good,5014,8.519989278718239
E,Very Good,5014,8.519989278718239
E,Ideal,5014,8.519989278718239
H,Ideal,5014,8.519989278718239
I,Very Good,5014,8.519989278718239
H,Very Good,5016,8.520388082312756
F,Ideal,5016,8.520388082312756
I,Premium,5016,8.520388082312756
F,Very Good,5017,8.520587424484253
F,Very Good,5017,8.520587424484253
E,Very Good,5018,8.520786726926367
H,Ideal,5018,8.520786726926367
H,Ideal,5019,8.520985989654934
F,Very Good,5019,8.520985989654934
F,Ideal,5019,8.520985989654934
F,Ideal,5019,8.520985989654934
F,Ideal,5019,8.520985989654934
I,Very Good,5020,8.521185212685776
H,Very Good,5020,8.521185212685776
F,Ideal,5020,8.521185212685776
I,Ideal,5020,8.521185212685776
H,Ideal,5020,8.521185212685776
H,Ideal,5020,8.521185212685776
D,Ideal,5021,8.521384396034705
F,Ideal,5021,8.521384396034705
I,Ideal,5022,8.52158353971753
E,Ideal,5023,8.521782643750045
E,Very Good,5026,8.522379718103538
H,Very Good,5026,8.522379718103538
D,Premium,5027,8.522578663692576
I,Premium,5027,8.522578663692576
E,Premium,5027,8.522578663692576
F,Ideal,5027,8.522578663692576
H,Premium,5027,8.522578663692576
E,Premium,5027,8.522578663692576
H,Ideal,5027,8.522578663692576
H,Very Good,5027,8.522578663692576
F,Ideal,5028,8.522777569710138
D,Premium,5028,8.522777569710138
H,Premium,5028,8.522777569710138
H,Very Good,5028,8.522777569710138
H,Ideal,5028,8.522777569710138
D,Ideal,5028,8.522777569710138
E,Very Good,5029,8.522976436171964
H,Ideal,5029,8.522976436171964
F,Very Good,5030,8.523175263093785
H,Premium,5031,8.523374050491318
H,Ideal,5031,8.523374050491318
I,Ideal,5031,8.523374050491318
F,Ideal,5032,8.523572798380277
H,Premium,5032,8.523572798380277
F,Very Good,5033,8.52377150677636
D,Very Good,5033,8.52377150677636
E,Premium,5033,8.52377150677636
E,Premium,5033,8.52377150677636
E,Very Good,5034,8.523970175695261
H,Very Good,5034,8.523970175695261
E,Very Good,5035,8.524168805152662
E,Ideal,5035,8.524168805152662
E,Ideal,5035,8.524168805152662
I,Very Good,5036,8.524367395164237
H,Very Good,5036,8.524367395164237
I,Ideal,5037,8.52456594574565
F,Premium,5038,8.524764456912555
I,Ideal,5038,8.524764456912555
F,Very Good,5038,8.524764456912555
F,Very Good,5038,8.524764456912555
H,Premium,5040,8.525161361065415
D,Very Good,5040,8.525161361065415
I,Premium,5040,8.525161361065415
H,Ideal,5040,8.525161361065415
I,Very Good,5040,8.525161361065415
E,Premium,5040,8.525161361065415
I,Very Good,5041,8.525359754082631
F,Premium,5042,8.525558107747866
D,Very Good,5042,8.525558107747866
D,Very Good,5042,8.525558107747866
E,Ideal,5042,8.525558107747866
D,Premium,5042,8.525558107747866
D,Very Good,5044,8.52595469708481
H,Premium,5045,8.52615293278771
H,Very Good,5046,8.526351129201004
I,Very Good,5046,8.526351129201004
F,Ideal,5046,8.526351129201004
H,Very Good,5047,8.526549286340263
H,Very Good,5047,8.526549286340263
H,Very Good,5047,8.526549286340263
H,Ideal,5047,8.526549286340263
D,Premium,5047,8.526549286340263
H,Very Good,5048,8.52674740422105
H,Ideal,5049,8.526945482858915
I,Ideal,5049,8.526945482858915
H,Very Good,5050,8.527143522269405
H,Premium,5050,8.527143522269405
I,Ideal,5050,8.527143522269405
H,Very Good,5050,8.527143522269405
H,Very Good,5050,8.527143522269405
H,Premium,5050,8.527143522269405
H,Premium,5050,8.527143522269405
H,Premium,5050,8.527143522269405
H,Ideal,5050,8.527143522269405
E,Very Good,5051,8.527341522468053
E,Very Good,5051,8.527341522468053
D,Ideal,5051,8.527341522468053
D,Ideal,5051,8.527341522468053
F,Ideal,5051,8.527341522468053
F,Very Good,5052,8.527539483470381
E,Very Good,5052,8.527539483470381
D,Ideal,5052,8.527539483470381
H,Very Good,5053,8.527737405291909
D,Very Good,5055,8.528133131454572
